"country","region","infected","deaths","recoveries","long","lat","last_updated"
China,"Fengdu County, Chongqing Municipality",10,,,107.730894,29.8635,"2020-04-07 21:45:39"
China,"Wushan County, Chongqing",10,,,109.879153,31.074834,"2020-04-07 21:45:39"
China,"Shapingba District, Chongqing City",9,,,106.456877,29.541144,"2020-04-07 21:45:39"
China,"Bishan District, Chongqing City",9,,,106.227305,29.592024,"2020-04-07 21:45:39"
China,"Rongchang District, Chongqing City",9,,,105.594623,29.405002,"2020-04-07 21:45:39"
China,"Dadukou District, Chongqing City",7,,,106.482346,29.484527,"2020-04-07 21:45:39"
China,"Banan District, Chongqing City",6,,,106.540256,29.402408,"2020-04-07 21:45:39"
China,"Fuling District, Chongqing City",5,,,107.389298,29.703113,"2020-04-07 21:45:39"
China,"Yongchuan District, Chongqing City",5,,,105.927375,29.356117,"2020-04-07 21:45:39"
China,"Jiangjin District, Chongqing City",4,,,106.259281,29.290069,"2020-04-07 21:45:39"
China,"Liangping District, Chongqing City",4,,,107.803911,30.674362,"2020-04-07 21:45:39"
China,"High-tech Zone, Chongqing",4,,,106.4874971,29.5279566,"2020-04-07 21:45:39"
China,"Qianjiang District, Chongqing City",2,,,108.770677,29.533609,"2020-04-07 21:45:39"
China,"City I County, Chongqing City",2,,,108.664214,31.947633,"2020-04-07 21:45:39"
China,"Pengshui County, Chongqing City",2,,,108.165537,29.293902,"2020-04-07 21:45:39"
China,"Wulong District, Chongqing City",1,,,107.760025,29.325601,"2020-04-07 21:45:39"
China,"Xiushan County, Chongqing City",1,,,109.007094,28.447997,"2020-04-07 21:45:39"
China,"Youyang County, Chongqing City",1,,,108.767747,28.841244,"2020-04-07 21:45:39"
China,"Pine Valley Economic Development District, Chongqing City",1,,,106.92497,28.959502,"2020-04-07 21:45:39"
China,"Luohe, Henan",36,,,114.016536,33.580873,"2020-04-07 21:45:39"
China,"Outside input, Henan Province",3,,,113.3823545,34.2904302,"2020-04-07 21:45:39"
China,"Xinyang, Henan Province",274,,,114.091192,32.147679,"2020-04-07 21:45:39"
China,"Zhengzhou, Henan Province",157,,,113.625328,34.746611,"2020-04-07 21:45:39"
China,"Nanyang, Henan",156,,,112.528308,32.990664,"2020-04-07 21:45:39"
China,"Zhumadian, Henan",139,,,114.022298,33.011529,"2020-04-07 21:45:39"
China,"Shangqiu, Henan",91,,,115.656339,34.414961,"2020-04-07 21:45:39"
China,"Zhoukou, Henan Province",76,,,114.69695,33.626149,"2020-04-07 21:45:39"
China,"Pingdingshan, Henan",58,,,113.192661,33.766169,"2020-04-07 21:45:39"
China,"Xinxiang, Henan Province",57,,,113.926763,35.303704,"2020-04-07 21:45:39"
China,"Anyang, Henan Province",53,,,114.392392,36.097577,"2020-04-07 21:45:39"
China,"Xuchang, Henan",39,,,113.852454,34.035771,"2020-04-07 21:45:39"
China,"Jiaozuo, Henan Province",32,,,113.241823,35.215892,"2020-04-07 21:45:39"
China,"Luoyang, Henan Province",31,,,112.453926,34.620202,"2020-04-07 21:45:39"
China,"Kaifeng, Henan Province",26,,,114.307582,34.797281,"2020-04-07 21:45:39"
China,"Hebi, Henan",19,,,114.297201,35.748233,"2020-04-07 21:45:39"
China,"Puyang, Henan",17,,,115.029215,35.761829,"2020-04-07 21:45:39"
China,"Sanmenxia, ​​Henan",7,,,111.200367,34.772792,"2020-04-07 21:45:39"
China,"Jiyuan, Henan",5,,,112.601918,35.067243,"2020-04-07 21:45:39"
China,"Outside input, Hunan",1,,,111.8568586,27.6252995,"2020-04-07 21:45:39"
China,"Changsha, Hunan",242,,,112.938814,28.228209,"2020-04-07 21:45:39"
China,"Yueyang, Hunan Province",156,,,113.12873,29.356803,"2020-04-07 21:45:39"
China,"Shaoyang, Hunan Province",102,,,111.467674,27.23895,"2020-04-07 21:45:39"
China,"Changde, Hunan",82,,,111.698784,29.031654,"2020-04-07 21:45:39"
China,"Zhuzhou, Hunan Province",80,,,113.133853,27.827986,"2020-04-07 21:45:39"
China,"Loudi, Hunan",76,,,111.993497,27.700062,"2020-04-07 21:45:39"
China,"Yiyang, Hunan Province",60,,,112.35518,28.55386,"2020-04-07 21:45:39"
China,"Hengyang, Hunan Province",48,,,112.572018,26.893368,"2020-04-07 21:45:39"
China,"Yongzhou, Hunan",44,,,111.613445,26.420394,"2020-04-07 21:45:39"
China,"Huaihua, Hunan Province",40,,,110.001922,27.569517,"2020-04-07 21:45:39"
China,"Chenzhou, Hunan",39,,,113.014717,25.770509,"2020-04-07 21:45:39"
China,"Xiangtan, Hunan Province",36,,,112.944026,27.829795,"2020-04-07 21:45:39"
China,"Xiangxi Autonomous Prefecture, Hunan Province",8,,,109.738781,28.312001,"2020-04-07 21:45:39"
China,"Zhangjiajie, Hunan Province",5,,,110.479191,29.117096,"2020-04-07 21:45:39"
China,"Outside input, Jiangxi Province",2,,,114.9042208,27.0874564,"2020-04-07 21:45:39"
China,"Nanchang, Jiangxi Province",230,,,115.858197,28.682892,"2020-04-07 21:45:39"
China,"Xinyu, Jiangxi Province",130,,,114.917346,27.817808,"2020-04-07 21:45:39"
China,"Shangrao, Jiangxi",123,,,117.943433,28.454862,"2020-04-07 21:45:39"
China,"Jiujiang, Jiangxi Province",118,,,116.00193,29.705077,"2020-04-07 21:45:39"
China,"Yichun, Jiangxi",106,,,114.416785,27.815743,"2020-04-07 21:45:39"
China,"Ganzhou, Jiangxi",76,,,114.933546,25.830694,"2020-04-07 21:45:39"
China,"Fuzhou, Jiangxi Province",72,,,116.358181,27.949217,"2020-04-07 21:45:39"
China,"Pingxiang, Jiangxi Province",33,,,113.854556,27.622768,"2020-04-07 21:45:39"
China,"Ji'an, Jiangxi Province",22,,,114.964696,27.087637,"2020-04-07 21:45:39"
China,"Yingtan, Jiangxi Province",18,,,117.069202,28.260189,"2020-04-07 21:45:39"
China,"Jingdezhen, Jiangxi",6,,,117.178443,29.268783,"2020-04-07 21:45:39"
China,"Gan River District, Jiangxi Province",1,,,114.9042208,27.0874564,"2020-04-07 21:45:39"
China,"Outside input, Guizhou Province",1,,,107.2902839,26.8429645,"2020-04-07 21:45:39"
China,"Guiyang, Guizhou Province",36,,,106.630153,26.647661,"2020-04-07 21:45:39"
China,"Zunyi, Guizhou Province",32,,,106.927389,27.725654,"2020-04-07 21:45:39"
China,"Bijie, Guizhou Province",23,,,105.291643,27.283955,"2020-04-07 21:45:39"
China,"Qiannan, Guizhou Province",17,,,107.522097,26.254092,"2020-04-07 21:45:39"
China,"Liupanshui, Guizhou Province",10,,,104.830359,26.592666,"2020-04-07 21:45:39"
China,"Tongren, Guizhou Province",10,,,109.189598,27.731514,"2020-04-07 21:45:39"
China,"Qiandongnan Prefecture, Guizhou Province",10,,,107.982859,26.583442,"2020-04-07 21:45:39"
China,"Anshun, Guizhou Province",4,,,105.947595,26.253088,"2020-04-07 21:45:39"
China,"Southwest Guizhou Province, Guizhou Province",4,,,104.906397,25.087856,"2020-04-07 21:45:39"
China,"Hefei, Anhui Province",174,,,117.227219,31.820591,"2020-04-07 21:45:39"
China,"Bengbu, Anhui Province",160,,,117.389719,32.916287,"2020-04-07 21:45:39"
China,"Fuyang, Anhui Province",155,,,115.814504,32.890479,"2020-04-07 21:45:39"
China,"Bozhou, Anhui Province",108,,,115.778676,33.844582,"2020-04-07 21:45:39"
China,"Anqing, Anhui Province",83,,,117.115101,30.531919,"2020-04-07 21:45:39"
China,"Lu'an, Anhui Province",69,,,116.521442,31.734476,"2020-04-07 21:45:39"
China,"Suzhou, Anhui Province",41,,,116.964358,33.646357,"2020-04-07 21:45:39"
China,"Ma'anshan, Anhui Province",38,,,118.507011,31.67044,"2020-04-07 21:45:39"
China,"Wuhu, Anhui Province",34,,,118.432941,31.352859,"2020-04-07 21:45:39"
China,"Tongling, Anhui Province",29,,,117.81154,30.945515,"2020-04-07 21:45:39"
China,"Huaibei, Anhui Province",27,,,116.798265,33.955844,"2020-04-07 21:45:39"
China,"Huainan, Anhui Province",27,,,116.999932,32.625478,"2020-04-07 21:45:39"
China,"Chizhou, Anhui",17,,,117.489156,30.656037,"2020-04-07 21:45:39"
China,"Chuzhou, Anhui Province",13,,,118.328321,32.253425,"2020-04-07 21:45:39"
China,"Huangshan, Anhui Province",9,,,118.337521,29.714699,"2020-04-07 21:45:39"
China,"Xuancheng, Anhui Province",6,,,118.75868,30.940195,"2020-04-07 21:45:39"
China,"Nanning, Guangxi Zhuang Autonomous Region",55,,,108.366543,22.817002,"2020-04-07 21:45:39"
China,"Beihai, Guangxi Zhuang Autonomous Region",44,,,109.120161,21.481291,"2020-04-07 21:45:39"
China,"Guilin, Guangxi Zhuang Autonomous Region",32,,,110.179953,25.234479,"2020-04-07 21:45:39"
China,"Hechi, Guangxi Zhuang Autonomous Region",28,,,108.085261,24.692931,"2020-04-07 21:45:39"
China,"Liuzhou, Guangxi Zhuang Autonomous Region",24,,,109.428608,24.326292,"2020-04-07 21:45:39"
China,"Fangchenggang, Guangxi Zhuang Autonomous Region",19,,,108.353846,21.68686,"2020-04-07 21:45:39"
China,"Yulin, Guangxi Zhuang Autonomous Region",11,,,110.18122,22.654032,"2020-04-07 21:45:39"
China,"Guests, Guangxi Zhuang Autonomous Region",11,,,109.221465,23.750306,"2020-04-07 21:45:39"
China,"Qinzhou, Guangxi Zhuang Autonomous Region",8,,,108.654146,21.979933,"2020-04-07 21:45:39"
China,"Guigang, Guangxi Zhuang Autonomous Region",8,,,109.598926,23.11153,"2020-04-07 21:45:39"
China,"Wuzhou, Guangxi Zhuang Autonomous Region",5,,,111.279115,23.476962,"2020-04-07 21:45:39"
China,"Hezhou, Guangxi Zhuang Autonomous Region",4,,,111.566694,24.403582,"2020-04-07 21:45:39"
China,"Baise, Guangxi Zhuang Autonomous Region",3,,,106.618283,23.902479,"2020-04-07 21:45:39"
China,"Outside input, Guangxi Zhuang Autonomous Region",2,,,108.8076195,23.7247599,"2020-04-07 21:45:39"
China,"Sanya, Hainan",54,,,109.511909,18.252847,"2020-04-07 21:45:39"
China,"Haikou, Hainan",39,,,110.198286,20.044412,"2020-04-07 21:45:39"
China,"Danzhou, Hainan",15,,,109.580811,19.521134,"2020-04-07 21:45:39"
China,"Wanning, Hainan",13,,,110.391073,18.795143,"2020-04-07 21:45:39"
China,"Chengmai, Hainan",9,,,110.006755,19.738521,"2020-04-07 21:45:39"
China,"Changjiang, Hainan",7,,,109.055739,19.298184,"2020-04-07 21:45:39"
China,"Qionghai, Hainan",6,,,110.474648,19.258341,"2020-04-07 21:45:39"
China,"Lingao, Hainan",6,,,109.690508,19.912025,"2020-04-07 21:45:39"
China,"Lingshui, Hainan",4,,,110.037503,18.506048,"2020-04-07 21:45:39"
China,"Ding'an, Hainan Province",3,,,110.35889,19.681434,"2020-04-07 21:45:39"
China,"Wenchang, Hainan",3,,,110.797759,19.543278,"2020-04-07 21:45:39"
China,"Eastern, Hainan",3,,,108.651815,19.09535,"2020-04-07 21:45:39"
China,"Baoting, Hainan",3,,,109.70259,18.63913,"2020-04-07 21:45:39"
China,"Ledong, Hainan",2,,,109.173054,18.750259,"2020-04-07 21:45:39"
China,"Qiongzhong, Hainan",1,,,109.838389,19.033369,"2020-04-07 21:45:39"
China,"Urumqi, Xinjiang Uygur Autonomous Region",23,,,87.616848,43.825592,"2020-04-07 21:45:39"
China,"Yili Prefecture, Xinjiang Uygur Autonomous Region",18,,,81.324136,43.916823,"2020-04-07 21:45:39"
China,"Corps fourth division, Xinjiang Uygur Autonomous Region",10,,,79.9182287,37.0964672,"2020-04-07 21:45:39"
China,"Corps eighth division Shihezi City, Xinjiang Uygur Autonomous Region",4,,,86.0292,44.297051,"2020-04-07 21:45:39"
China,"Corps ninth division, Xinjiang Uygur Autonomous Region",4,,,79.9182287,37.0964672,"2020-04-07 21:45:39"
China,"Changji Hui Autonomous Prefecture, Xinjiang Uygur Autonomous Region",4,,,87.308224,44.011182,"2020-04-07 21:45:39"
China,"Turpan, Xinjiang Uygur Autonomous Region",3,,,89.189752,42.951303,"2020-04-07 21:45:39"
China,"Bazhou, Xinjiang Uygur Autonomous Region",3,,,86.145298,41.764115,"2020-04-07 21:45:39"
China,"XII Corps division, Xinjiang Uygur Autonomous Region",3,,,87.537902,43.913509,"2020-04-07 21:45:39"
China,"Corps Sixth Division Wujiaqu, Xinjiang Uygur Autonomous Region",2,,,87.543239,44.166755,"2020-04-07 21:45:39"
China,"Corps Seventh Division, Xinjiang Uygur Autonomous Region",1,,,84.905039,44.42909,"2020-04-07 21:45:39"
China,"Aksu Prefecture, Xinjiang Uygur Autonomous Region",1,,,80.260605,41.168779,"2020-04-07 21:45:39"
China,"Yinchuan, Ningxia Hui Autonomous Region",36,,,106.230908,38.487193,"2020-04-07 21:45:39"
China,"Wuzhong, Ningxia Hui Autonomous Region",28,,,106.198393,37.99746,"2020-04-07 21:45:39"
China,"Guyuan, Ningxia Hui Autonomous Region",5,,,106.24261,36.015855,"2020-04-07 21:45:39"
China,"Zhongwei, Ningxia Hui Autonomous Region",4,,,105.196902,37.499972,"2020-04-07 21:45:39"
China,"Ningdong, Ningxia Hui Autonomous Region",1,,,106.586163,38.16443,"2020-04-07 21:45:39"
China,"Shizuishan, Ningxia Hui Autonomous Region",1,,,106.383303,38.983236,"2020-04-07 21:45:39"
China,"Xining, Qinghai Province",15,,,101.778223,36.617134,"2020-04-07 21:45:39"
China,"Haibei, Qinghai Province",3,,,100.900997,36.954413,"2020-04-07 21:45:39"
China,"Lhasa, Tibet Autonomous Region",1,,,91.17211,29.652491,"2020-04-07 21:45:39"
